Date,Open,High,Low,Close,Adj Close,Volume
2017-08-11,23.798,24.084,23.574667,23.858,23.858,6548.7
2017-08-14,24.308666,24.510668,24.173332,24.253332,24.253332,6778.8
2017-08-15,24.346666,24.365999,23.958,24.155333,24.155333,4627.65
2017-08-16,24.200001,24.433332,24.167999,24.194,24.194,5120.7
2017-08-17,24.080667,24.219999,23.439333,23.461332,23.461332,7541.55
2017-08-18,23.527332,23.6,23.053333,23.164,23.164,8112.3
2017-08-21,23.054667,23.054667,22.123333,22.524,22.524,9743.1
2017-08-22,22.742001,22.816,22.491333,22.756666,22.756666,6483.0
2017-08-23,22.599333,23.566,22.553333,23.518,23.518,7431.75
2017-08-24,23.501333,23.777332,23.316,23.528667,23.528667,6877.05
2017-08-25,23.615999,23.712667,23.153334,23.203333,23.203333,5226.0
2017-08-28,23.152,23.156668,22.648001,23.044001,23.044001,5646.0
2017-08-29,22.632,23.27,22.583332,23.157333,23.157333,6110.55
2017-08-30,23.311333,23.564667,23.133333,23.545334,23.545334,5119.35
2017-08-31,23.57,23.896,23.521334,23.726667,23.726667,6109.2
2017-09-01,23.741333,23.839333,23.579332,23.693333,23.693333,4574.25
2017-09-05,23.586666,23.699333,23.059334,23.306,23.306,5752.65
2017-09-06,23.299999,23.398666,22.770666,22.968666,22.968666,6137.1
2017-09-07,23.065332,23.498667,22.896667,23.374001,23.374001,6358.8
2017-09-08,23.266001,23.318666,22.82,22.893333,22.893333,4895.25
2017-09-11,23.423332,24.247334,23.333332,24.246,24.246,11500.65
2017-09-12,24.299334,24.584,24.026667,24.183332,24.183332,8959.35
2017-09-13,24.254667,24.538,23.972668,24.415333,24.415333,6277.8
2017-09-14,24.288668,25.197332,24.175333,25.176001,25.176001,10803.75
2017-09-15,24.967333,25.333332,24.846666,25.320667,25.320667,8130.75
2017-09-18,25.35,25.974001,25.178667,25.666668,25.666668,10782.0
2017-09-19,25.333332,25.492666,24.904667,25.006666,25.006666,9677.85
2017-09-20,24.866667,25.216667,24.738001,24.927334,24.927334,7378.65
2017-09-21,24.993334,25.122,24.300667,24.431999,24.431999,6927.3
2017-09-22,24.432667,24.66,23.392,23.406,23.406,12239.1
2017-09-25,23.543333,23.831333,22.858667,22.999332,22.999332,11408.85
2017-09-26,23.395332,23.416,22.726667,23.016666,23.016666,10734.45
2017-09-27,23.326668,23.432667,22.700001,22.731333,22.731333,9090.45
2017-09-28,22.658667,22.85,22.360001,22.639999,22.639999,7979.4
2017-09-29,22.790667,22.978666,22.573334,22.74,22.74,7660.65
2017-10-02,22.834667,22.913334,22.367332,22.768667,22.768667,7930.2
2017-10-03,22.393333,23.236668,22.085333,23.209333,23.209333,15230.4
2017-10-04,23.416668,23.908001,23.306667,23.667334,23.667334,12245.25
2017-10-05,23.733334,23.829332,23.423332,23.688667,23.688667,6257.55
2017-10-06,23.540001,24.006666,23.483334,23.792,23.792,6446.25
2017-10-09,23.309999,23.450001,22.844667,22.862667,22.862667,11240.55
2017-10-10,23.120001,23.708668,23.035334,23.705999,23.705999,10467.75
2017-10-11,23.592667,23.84,23.41,23.639999,23.639999,6751.2
2017-10-12,23.530001,23.985332,23.509333,23.712,23.712,6130.5
2017-10-13,23.798668,23.899332,23.578667,23.704666,23.704666,5310.75
2017-10-16,23.584,23.632,23.143999,23.373333,23.373333,8063.25
2017-10-17,23.393999,23.747999,23.337999,23.716667,23.716667,4939.95
2017-10-18,23.731333,24.200001,23.608667,23.976667,23.976667,7408.65
2017-10-19,23.704,23.809999,23.213333,23.454,23.454,7592.7
2017-10-20,23.512667,23.636667,22.955999,23.006666,23.006666,7395.6
